TicketDatetime,TicketNumber,TicketType,Statute,Description,Sex,Race,Ethnicity,Age,LocNumber,LocPrefix,LocStreet,LocType,LocSuffix,XLocPrefix,XLocStreet,XLocType,XLocSuffix,PersonnelRace,PersonnelSex,PersonnelAge,PersonnelYears,PersonnelEthnicity
2/28/2023,E0092256,Warning,M20-1001,EXC SPEEDING,Male,Unknown,Non Hispanic,32,600,,ALAMEDA,ST,,,,,,White,Male,29,4,Unknown
9/27/2023,E0092310,Warning,32-437,IMP LANE CHANGE,,,,44,,N,PORTER,AVE,,E,MAIN,ST,,White,Male,29,5,Unknown
8/16/2023,E0092292,Warning,32-1009,DIS TRAF SIG/RED,,,,39,,,12TH,AVE,SE,,ALAMEDA,ST,,White,Male,29,5,Unknown
12/1/2023,E0092345,Warning,32-901,EXC SPEEDING,,,,28,3800,,12TH,AVE,SE,,,,,White,Male,30,5,Unknown
10/19/2023,E0092328,Warning,32-502,IMP EQUIP/CARS,Male,White,,21,,,BEAUMONT,ST,,,BILOXI,DR,,White,Male,29,5,Unknown
10/19/2023,E0092327,Warning,32-710,FAIL TO STOP,Male,White,,21,,,BEAUMONT,ST,,,BILOXI,DR,,White,Male,29,5,Unknown
9/20/2023,P145922,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,,N,CRAWFORD,AVE,,,,,,White,Male,62,22,
9/20/2023,P145924,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,,E,GRAY,ST,,,,,,White,Male,62,22,
9/21/2023,P145940,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,,E,GRAY,ST,,,,,,White,Male,62,22,
9/21/2023,P145941,Parking,32-707A2,SIGN:EXCESS OF TIME:  1 HOUR,Unknown,Unknown,Unknown,43,,E,GRAY,ST,,,,,,White,Male,62,22,
9/21/2023,P145942,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,,E,GRAY,ST,,,,,,White,Male,62,22,
9/21/2023,P145943,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,,E,MAIN,ST,,,,,,White,Male,62,22,
9/25/2023,P145984,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,,E,MAIN,ST,,,,,,White,Male,62,22,
9/22/2023,P145964,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,,E,GRAY,ST,,,,,,White,Male,62,22,
9/22/2023,P145966,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,,E,GRAY,ST,,,,,,White,Male,62,22,
9/25/2023,P145983,Parking,32-707A2,SIGN:EXCESS OF TIME:  1 HOUR,Unknown,Unknown,Unknown,43,,E,GRAY,ST,,,,,,White,Male,62,22,
9/27/2023,P147531,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,,S,JAMES GARNER,AVE,,,,,,White,Male,62,22,
9/26/2023,P145992,Parking,32-707A2,SIGN:EXCESS OF TIME:  1 HOUR,Unknown,Unknown,Unknown,43,,E,GRAY,ST,,,,,,White,Male,62,22,
9/26/2023,P145993,Parking,32-707A2,SIGN:EXCESS OF TIME:  1 HOUR,Unknown,Unknown,Unknown,43,,E,GRAY,ST,,,,,,White,Male,62,22,
9/28/2023,P147551,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,,S,CRAWFORD,AVE,,,,,,White,Male,62,22,
9/26/2023,P147511,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,,W,MAIN,ST,,,,,,White,Male,62,22,
9/26/2023,P147512,Parking,32-707A2,SIGN:EXCESS OF TIME:  1 HOUR,Unknown,Unknown,Unknown,43,,E,GRAY,ST,,,,,,White,Male,62,22,
9/26/2023,P147513,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,,E,GRAY,ST,,,,,,White,Male,62,22,
9/27/2023,P147532,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,,S,JAMES GARNER,AVE,,,,,,White,Male,62,22,
9/27/2023,P147533,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,,E,EUFAULA,ST,,,,,,White,Male,62,22,
9/27/2023,P147534,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,,S,JONES,AVE,,,,,,White,Male,62,22,
9/28/2023,P147550,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,,S,JAMES GARNER,AVE,,,,,,White,Male,62,22,
9/29/2023,P147572,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,,S,CRAWFORD,AVE,,,,,,White,Male,62,22,
9/29/2023,P147573,Parking,32-705L,SIDEWALK,Unknown,Unknown,Unknown,43,,,100 W DUFFY ST / SS DRIVEWAY ENTRANCE,,,,,,,White,Male,62,22,
10/12/2023,E0092321,Warning,32-710,FAIL TO STOP,Male,White,,21,,N,JAMES GARNER,AVE,,W,MAIN,ST,,White,Male,29,5,Unknown
10/12/2023,E0092322,Warning,32-420,IMP LANE USE,Male,White,,21,,N,JAMES GARNER,AVE,,W,MAIN,ST,,White,Male,29,5,Unknown
2/25/2023,E0092255,Warning,M20-1001,EXC SPEEDING,Male,White,Non Hispanic,23,3000,E,STATE HWY 9,HWY,,,,,,White,Male,29,4,Unknown
4/15/2023,E0092273,Warning,M20-810,FAIL TO STOP,,,,22,,E,ROBINSON,ST,,,36TH,AVE,NE,White,Male,29,5,Unknown
2/2/2023,E0092250,Traffic,M20-519,RECKLESS DRIVING,,,,22,800,E,ROBINSON,ST,,,,,,White,Male,29,4,Unknown
10/3/2023,E0092315,Warning,32-710,FAIL TO STOP,Male,White,Unknown,22,,,BEAUMONT,ST,,,BILOXI,DR,,White,Male,29,5,Unknown
8/23/2023,E0092299,Warning,32-502,IMP EQUIP/CARS,Male,Other,,20,1300,,12TH,AVE,SE,,,,,White,Male,29,5,Unknown
3/16/2023,E0092266,Warning,M20-1103,DIS TRAF CONT DEV,,,,24,,,12TH,AVE,SE,E,BOYD,ST,,White,Male,29,4,Unknown
11/21/2023,E0092341,Warning,32-410,IMP REGISTRATION,Male,White,,21,400,,ALAMEDA,ST,,,,,,White,Male,30,5,Unknown
11/21/2023,E0092340,Warning,32-901,EXC SPEEDING,Male,White,,21,400,,ALAMEDA,ST,,,,,,White,Male,30,5,Unknown
2/24/2023,E0092253,Warning,M20-510,IMP REGISTRATION,Male,White,Unknown,23,500,,12TH,AVE,SE,,,,,White,Male,29,4,Unknown
2/24/2023,E0092252,Warning,M20-535,IMP LEFT TURN/OTHER,Male,White,Unknown,23,500,,12TH,AVE,SE,,,,,White,Male,29,4,Unknown
3/11/2023,E0092263,Traffic,M20-1001,EXC SPEEDING,,,,26,3000,E,STATE HWY 9,HWY,,,,,,White,Male,29,4,Unknown
2/2/2023,E0092248,Warning,M20-1001,EXC SPEEDING,Male,Other,,19,600,,ALAMEDA,ST,,,,,,White,Male,29,4,Unknown
2/23/2023,E0092251,Warning,M20-810,FAIL TO STOP,,,,19,,,BEAUMONT,ST,,,BILOXI,DR,,White,Male,29,4,Unknown
10/25/2023,E0092333,Warning,32-502,IMP EQUIP/CARS,Male,White,,39,,,12TH AVE SE / E LINN ST,,,,,,,White,Male,30,5,Unknown
3/23/2023,E0092268,Warning,M20-602,IMP EQUIP/CARS,Male,White,Non Hispanic,36,3000,E,STATE HWY 9,HWY,,,,,,White,Male,29,4,Unknown
3/23/2023,E0092267,Warning,M20-1001,EXC SPEEDING,Male,White,Non Hispanic,36,3000,E,STATE HWY 9,HWY,,,,,,White,Male,29,4,Unknown
8/23/2023,E0092297,Warning,32-710,FAIL TO STOP,Female,Black,,21,,,BEAUMONT,ST,,,BILOXI,DR,,White,Male,29,5,Unknown
10/19/2023,E0092331,Warning,32-901,EXC SPEEDING,,,,21,2100,E,IMHOFF,RD,,,,,,White,Male,29,5,Unknown
8/24/2023,E0092302,Warning,32-440,IMP U-TURN,,,,23,,E,BOYD,ST,,,12TH,AVE,SE,White,Male,29,5,Unknown
12/16/2023,E0092349,Warning,32-439,FAIL TO SIGNAL,Male,White,,18,,,12TH,AVE,SE,E,LINDSEY,ST,,White,Male,30,5,Unknown
10/3/2023,E0092317,Warning,32-410,IMP REGISTRATION,Male,White,,27,,,BEAUMONT,ST,,,BILOXI,DR,,White,Male,29,5,Unknown
10/4/2023,P147614,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,,E,BROOKS,ST,,,,,,White,Male,62,22,
10/3/2023,P147595,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,,,MCKINLEY,AVE,,,,,,White,Male,62,22,
10/3/2023,P147596,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,,,MCKINLEY,AVE,,,,,,White,Male,62,22,
10/3/2023,P147597,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,,,PAGE,CIR,,,,,,White,Male,62,22,
10/4/2023,P147611,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,,,GARFIELD,AVE,,,,,,White,Male,62,22,
10/4/2023,P147612,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,,,MCKINLEY,AVE,,,,,,White,Male,62,22,
10/4/2023,P147613,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,,,EASTGATE,DR,,,,,,White,Male,62,22,
10/4/2023,P147615,Parking,32-707A17,SIGN: NO PARKING ANY TIME,Unknown,Unknown,Unknown,43,,,LINCOLN,AVE,,,,,,White,Male,62,22,
10/5/2023,P147633,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,,,PARKVIEW,TERR,,,,,,White,Male,62,22,
10/5/2023,P147634,Parking,32-707(1),OVER 24 HOURS,Unknown,Unknown,Unknown,43,,,PARKVIEW,TERR,,,,,,White,Male,62,22,
10/6/2023,P147639,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,,,STINSON,ST,,,,,,White,Male,62,22,
10/12/2023,P097011,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,,,COMMERCE,DR,,,,,,White,Male,62,22,
10/9/2023,P147662,Parking,32-707A17,SIGN: NO PARKING ANY TIME,Unknown,Unknown,Unknown,43,,,PARSONS,ST,,,,,,White,Male,62,22,
10/10/2023,P147663,Parking,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,,,STINSON,ST,,,,,,White,Male,62,22,
10/10/2023,P147666,Parking,32-707A17,SIGN: NO PARKING ANY TIME,Unknown,Unknown,Unknown,43,,,YORKTOWN,CIR,,,,,,White,Male,62,22,
8/10/2023,P145510,Parking,32-705G,AGAINST TRAFFIC / REVERSE PARK VIOL,Unknown,Unknown,Unknown,43,,W,BROOKS,ST,,,,,,White,Male,62,22,
7/18/2023,P143894,Parking,32-714,NEGLIGENT PARKING,Unknown,Unknown,Unknown,43,,E,MAIN,ST,,,,,,White,Male,62,22,
7/18/2023,P143895,Parking,32-707I,PUBLIC PROPERTY,Unknown,Unknown,Unknown,43,,E,COMANCHE,ST,,,,,,White,Male,62,22,
7/21/2023,P143905,Parking,32-707A15,SIGN: COMMERCIAL LOADING ZONE,Unknown,Unknown,Unknown,43,769,,ASP,AVE,,,,,,White,Male,62,22,
7/21/2023,P143906,Parking,32-707A15,SIGN: COMMERCIAL LOADING ZONE,Unknown,Unknown,Unknown,43,769,,ASP,AVE,,,,,,White,Male,62,22,
8/17/2023,P145552,Parking,32-707B4,YELLOW CURB,Unknown,Unknown,Unknown,43,,S,CRAWFORD,AVE,,,,,,White,Male,62,22,
8/10/2023,P145507,Parking,32-701C,MORE THAN 18 IN FROM CURB/RDWAY EDG,Unknown,Unknown,Unknown,43,,,SALSBURY,ST,,,,,,White,Male,62,22,
8/21/2023,P145585,Parking,32-705G,AGAINST TRAFFIC / REVERSE PARK VIOL,Unknown,Unknown,Unknown,43,,,PARSONS,ST,,,,,,White,Male,62,22,
10/3/2023,E0092316,Traffic,32-710,FAIL TO STOP,Male,White,,27,,,BEAUMONT,ST,,,BILOXI,DR,,White,Male,29,5,Unknown
11/29/2023,E0092342,Warning,32-402A1,INATTENTIVE DRIVING,Male,Other,Non Hispanic,28,400,,12TH,AVE,SE,,,,,White,Male,30,5,Unknown
5/31/2023,E0092275,Warning,32-901,EXC SPEEDING,Male,Black,,25,600,,ALAMEDA,ST,,,,,,White,Male,29,5,Unknown
5/31/2023,E0092276,Warning,32-439,FAIL TO SIGNAL,Male,Black,,25,600,,ALAMEDA,ST,,,,,,White,Male,29,5,Unknown
10/13/2023,E0092324,Warning,32-901,EXC SPEEDING,Female,White,Non Hispanic,25,400,,12TH,AVE,SE,,,,,White,Male,29,5,Unknown
10/13/2023,E0092325,Warning,32-410,IMP REGISTRATION,Female,White,Non Hispanic,25,400,,12TH,AVE,SE,,,,,White,Male,29,5,Unknown
1/28/2023,E0092247,Warning,M20-810,FAIL TO STOP,,,,17,,,BEAUMONT,ST,,,BILOXI,DR,,White,Male,29,4,Unknown
12/19/2023,E0092350,Warning,32-901,EXC SPEEDING,Male,Other,,18,400,,ALAMEDA,ST,,,,,,White,Male,30,5,Unknown
12/19/2023,E0092351,Warning,32-442,NO INSURANCE VERIF,Male,Other,,18,400,,ALAMEDA,ST,,,,,,White,Male,30,5,Unknown
5/31/2023,E0092274,Warning,32-710,FAIL TO STOP,Female,White,Non Hispanic,35,,,24TH,AVE,SE,,BEAUMONT,DR,,White,Male,29,5,Unknown
3/25/2023,E0092269,Warning,M20-1001,EXC SPEEDING,Male,Black,,23,600,E,ROBINSON,ST,,,,,,White,Male,29,4,Unknown
3/10/2023,E0092261,Traffic,M20-1001,EXC SPEEDING,,,,19,3000,E,STATE HWY 9,HWY,,,,,,White,Male,29,4,Unknown
10/26/2023,E0092334,Traffic,32-409,DR W/O LICENSE,Male,Black,Unknown,19,,E,LINDSEY,ST,,,12TH,AVE,SE,White,Male,30,5,Unknown
10/26/2023,E0092335,Traffic,32-442,NO INSURANCE VERIF,Male,Black,Unknown,19,,E,LINDSEY,ST,,,12TH,AVE,SE,White,Male,30,5,Unknown
10/26/2023,E0092336,Warning,32-435,IMP RIGHT TURN,Male,Black,Unknown,19,,E,LINDSEY,ST,,,12TH,AVE,SE,White,Male,30,5,Unknown
10/26/2023,E0092337,Warning,32-502,IMP EQUIP/CARS,Male,Black,Unknown,19,,E,LINDSEY,ST,,,12TH,AVE,SE,White,Male,30,5,Unknown
7/26/2023,E0092283,Traffic,32-442,NO INSURANCE VERIF,Male,White,Unknown,19,500,,12TH,AVE,SE,,,,,White,Male,29,5,Unknown
7/26/2023,E0092284,Warning,32-901,EXC SPEEDING,Male,White,Unknown,19,500,,12TH,AVE,SE,,,,,White,Male,29,5,Unknown
8/17/2023,E0092294,Warning,32-710,FAIL TO STOP,Male,White,,23,,,BEAUMONT,DR,,,BILOXI,DR,,White,Male,29,5,Unknown
7/25/2023,E0092282,Warning,32-435,IMP RIGHT TURN,Male,Black,,22,,,12TH,AVE,SE,E,LINDSEY,ST,,White,Male,29,5,Unknown
6/2/2023,E0092279,Warning,32-1009,DIS TRAF SIG/RED,Male,White,Non Hispanic,22,,E,ACRES,ST,,N,PORTER,AVE,,White,Male,29,5,Unknown
3/23/2023,57666,Traffic,M20-1109,DIS TRAF SIG/RED,Male,American Indian or Alaskan Native,Unknown,24,,,12TH,AVE,NE,,MORREN,DR,,White,Male,29,4,Unknown
8/22/2023,P145596,Parking,32-705G,AGAINST TRAFFIC / REVERSE PARK VIOL,Unknown,Unknown,Unknown,43,,,EDDINGTON,ST,,,,,,White,Male,62,22,
8/23/2023,P145616,Parking,32-707B4,YELLOW CURB,Unknown,Unknown,Unknown,43,,,500 PARSONS ST / NW CORNER ELM AVE,,,,,,,White,Male,62,22,
9/1/2023,P145704,Parking,32-701C,MORE THAN 18 IN FROM CURB/RDWAY EDG,Unknown,Unknown,Unknown,43,,,MCKINLEY,AVE,,,,,,White,Male,62,22,
9/1/2023,P145705,Parking,32-705G,AGAINST TRAFFIC / REVERSE PARK VIOL,Unknown,Unknown,Unknown,43,,,MCKINLEY,AVE,,,,,,White,Male,62,22,
9/2/2023,P145711,Parking,32-707B4,YELLOW CURB,Unknown,Unknown,Unknown,43,,,400 FARMER ST / SE CORNER MCKINLEY AVE,,,,,,,White,Male,62,22,
9/7/2023,P145766,Parking,32-705G,AGAINST TRAFFIC / REVERSE PARK VIOL,Unknown,Unknown,Unknown,43,,,ELMWOOD,DR,,,,,,White,Male,62,22,
9/7/2023,P145767,Parking,32-707B4,YELLOW CURB,Unknown,Unknown,Unknown,43,,,830 MILLER AVE / NW CORNER FERRILL ST,,,,,,,White,Male,62,22,
9/8/2023,P145786,Parking,32-707I,PUBLIC PROPERTY,Unknown,Unknown,Unknown,43,,,200 E GRAY ST / PUBLIC PAY LOT,,,,,,,White,Male,62,22,
9/18/2023,P145875,Parking,32-714,NEGLIGENT PARKING,Unknown,Unknown,Unknown,43,,E,GRAY,ST,,,,,,White,Male,62,22,
9/30/2023,P147585,Parking,32-707B4,YELLOW CURB,Unknown,Unknown,Unknown,43,,,ELM,AVE,,,EMERALD,WAY,,White,Male,62,22,
9/25/2023,P145986,Parking,32-707I,PUBLIC PROPERTY,Unknown,Unknown,Unknown,43,,S,CRAWFORD,AVE,,,,,,White,Male,62,22,
9/29/2023,P147575,Parking,32-707D,RIGHT-OF-WAY VIOLATION,Unknown,Unknown,Unknown,43,,,783 DEANS ROW AVE / GRASS EASEMENT,,,,,,,White,Male,62,22,
9/30/2023,P147583,Parking,32-707B4,YELLOW CURB,Unknown,Unknown,Unknown,43,,,541 CHAUTAUQUA AVE / NE CORNER BOYD ST,,,,,,,White,Male,62,22,
9/30/2023,P147584,Parking,32-707B4,YELLOW CURB,Unknown,Unknown,Unknown,43,,,ELM,AVE,,,EMERALD,WAY,,White,Male,62,22,
9/30/2023,P147586,Parking,32-707B4,YELLOW CURB,Unknown,Unknown,Unknown,43,,,ELM,AVE,,,EMERALD,WAY,,White,Male,62,22,
10/3/2023,P147598,Parking,32-707B4,YELLOW CURB,Unknown,Unknown,Unknown,43,,,100 PAGE ST / SW CORNER TROUT AVE,,,,,,,White,Male,62,22,
10/10/2023,P147668,Warning,32-707(1),OVER 24 HOURS,Unknown,Unknown,Unknown,43,,,CONCORD,DR,,,,,,White,Male,62,22,
10/11/2023,P097002,Warning,32-707A17,SIGN: NO PARKING ANY TIME,Unknown,Unknown,Unknown,43,,,YORKTOWN,CIR,,,,,,White,Male,62,22,
8/28/2023,P145650,Warning,32-705G,AGAINST TRAFFIC / REVERSE PARK VIOL,Unknown,Unknown,Unknown,43,,,CRUCE,ST,,,,,,White,Male,62,22,
9/6/2023,P145761,Warning,32-701C,MORE THAN 18 IN FROM CURB/RDWAY EDG,Unknown,Unknown,Unknown,43,,,CASTRO,ST,,,,,,White,Male,62,22,
9/8/2023,P145791,Warning,32-707I,PUBLIC PROPERTY,Unknown,Unknown,Unknown,43,,,200 E GRAY ST / PUBLIC PAY LOT,,,,,,,White,Male,62,22,
9/26/2023,P147509,Warning,32-705G,AGAINST TRAFFIC / REVERSE PARK VIOL,Unknown,Unknown,Unknown,43,,,100 W SYMMES ST / STREET CUTBACK-NS,,,,,,,White,Male,62,22,
9/2/2023,58445,Traffic,32-409,DR W/O LICENSE,Female,White,Non Hispanic,43,,,24TH,AVE,NW,W,ROBINSON,ST,,White,Male,29,6,Non Hispanic
9/2/2023,58444,Traffic,32-410,IMP REGISTRATION,Female,White,Non Hispanic,43,,,24TH,AVE,NW,W,ROBINSON,ST,,White,Male,29,6,Non Hispanic
9/19/2023,W023193,Warning,32-902,SPEEDING,Male,White,Unknown,31,4000,E,STATE HWY 9,HWY,,,,,,White,Male,29,7,Non Hispanic
10/30/2023,655065,Traffic,32-442,NO INSURANCE VERIF,Female,White,Non Hispanic,31,1300,,ALAMEDA,ST,,,,,,White,Male,30,7,Non Hispanic
10/30/2023,660489,Traffic,32-409,DR W/O LICENSE,Female,White,Non Hispanic,31,1300,,ALAMEDA,ST,,,,,,White,Male,30,7,Non Hispanic
10/30/2023,660488,Traffic,32-410,IMP REGISTRATION,Female,White,Non Hispanic,31,1300,,ALAMEDA,ST,,,,,,White,Male,30,7,Non Hispanic
9/3/2023,58447,Traffic,32-442,NO INSURANCE VERIF,Female,White,Unknown,32,1100,E,LINDSEY,ST,,,,,,White,Male,29,6,Non Hispanic
9/3/2023,58446,Traffic,32-410,IMP REGISTRATION,Female,White,Unknown,32,1100,E,LINDSEY,ST,,,,,,White,Male,29,6,Non Hispanic
12/24/2023,272588,Warning,32-711,FAIL TO SIG/STOP,Male,White,Non Hispanic,20,,W,LINDSEY,ST,,,CHAUTAUQUA,AVE,,White,Male,30,7,Non Hispanic
9/9/2023,W249095,Warning,32-410,IMP REGISTRATION,Male,White,,20,1400,N,FLOOD,AVE,,,,,,White,Male,29,6,Non Hispanic
11/27/2023,660902,Traffic,32-710,FAIL TO STOP,Male,White,,20,,,BEAUMONT,ST,,,BILOXI,DR,,White,Male,30,7,Non Hispanic
11/27/2023,W272140,Warning,32-410,IMP REGISTRATION,Female,White,Non Hispanic,20,,,24TH,AVE,SE,E,STATE HWY 9,HWY,,White,Male,30,7,Non Hispanic
9/19/2023,W278550,Warning,32-502,IMP EQUIP/CARS,Male,White,Unknown,20,,E,LINDSEY,ST,,,OAKHURST,AVE,,White,Male,29,7,Non Hispanic
11/12/2023,W272125,Warning,32-502,IMP EQUIP/CARS,,,,36,,N,FLOOD,AVE,,W,ROBINSON,ST,,White,Male,30,7,Non Hispanic
12/11/2023,W272576,Warning,32-410,IMP REGISTRATION,Female,White,Non Hispanic,36,531,E,ROBINSON,ST,,,,,,White,Male,30,7,Non Hispanic
10/24/2023,W278562,Warning,32-410,IMP REGISTRATION,Female,Black,,38,203,N,PORTER,AVE,,,,,,White,Male,30,7,Non Hispanic
11/18/2023,W272131,Warning,32-410,IMP REGISTRATION,Male,White,,33,,,12TH,AVE,NE,,ALAMEDA,ST,,White,Male,30,7,Non Hispanic
10/1/2023,W278553,Warning,32-410,IMP REGISTRATION,Male,White,Unknown,41,,,12TH,AVE,SE,E,LOUISIANA,ST,,White,Male,29,7,Non Hispanic
12/30/2023,272590,Warning,32-502,IMP EQUIP/CARS,,,,41,,N,BERRY,RD,,W,MAIN,ST,,White,Male,30,7,Non Hispanic
9/9/2023,W249094,Warning,32-410,IMP REGISTRATION,Female,White,Non Hispanic,41,,N,PORTER,AVE,,E,ROBINSON,ST,,White,Male,29,6,Non Hispanic
12/11/2023,660906,Traffic,32-442,NO INSURANCE VERIF,Male,White,Unknown,23,,,24TH,AVE,NW,W,MAIN,ST,,White,Male,30,7,Non Hispanic
12/11/2023,660905,Traffic,32-410,IMP REGISTRATION,Male,White,Unknown,23,,,24TH,AVE,NW,W,MAIN,ST,,White,Male,30,7,Non Hispanic
10/27/2023,E0092339,Warning,32-901,EXC SPEEDING,,,,20,,,500 E ROBINSON ST,,,,,,,White,Male,30,5,Unknown
12/16/2023,E0092348,Warning,32-710,FAIL TO STOP,,,,19,,,BILOXI,DR,,,BEAUMONT,ST,,White,Male,30,5,Unknown
2/25/2023,E0092254,Traffic,M20-1001,EXC SPEEDING,Female,White,,20,3000,E,STATE HWY 9,HWY,,,,,,White,Male,29,4,Unknown
7/28/2023,E0092289,Warning,32-710,FAIL TO STOP,,,,20,,,BEAUMONT,ST,,,BILOXI,DR,,White,Male,29,5,Unknown
1/25/2023,E0092245,Traffic,M20-810,FAIL TO STOP,Male,Other,,19,,,BILOXI,DR,,,BEAUMONT,ST,,White,Male,29,4,Unknown
10/3/2023,E0092320,Warning,32-502,IMP EQUIP/CARS,Male,White,,17,600,,ALAMEDA,ST,,,,,,White,Male,29,5,Unknown
10/3/2023,E0092318,Traffic,32-901,EXC SPEEDING,Male,White,,17,600,,ALAMEDA,ST,,,,,,White,Male,29,5,Unknown
10/3/2023,E0092319,Warning,32-442,NO INSURANCE VERIF,Male,White,,17,600,,ALAMEDA,ST,,,,,,White,Male,29,5,Unknown
8/25/2023,E0092304,Traffic,32-901,EXC SPEEDING,Male,White,,17,500,,ALAMEDA,ST,,,,,,White,Male,29,5,Unknown
9/29/2023,E0092313,Traffic,32-901,EXC SPEEDING,Male,Unknown,,18,1000,,CLASSEN,BLVD,,,,,,White,Male,29,5,Unknown
3/25/2023,E0092270,Warning,M20-1001,EXC SPEEDING,,,,18,600,E,ROBINSON,ST,,,,,,White,Male,29,4,Unknown
3/1/2023,E0092259,Traffic,M20-1001,EXC SPEEDING,,,,19,400,S,PORTER,AVE,,,,,,White,Male,29,4,Unknown
7/27/2023,E0092285,Traffic,32-901,EXC SPEEDING,,,,19,400,E,ROCK CREEK,RD,,,,,,White,Male,29,5,Unknown
10/27/2023,E0092338,Warning,32-901,EXC SPEEDING,Male,White,Non Hispanic,19,400,,12TH,AVE,SE,,,,,White,Male,30,5,Unknown
10/19/2023,E0092329,Traffic,32-901,EXC SPEEDING,Female,White,Non Hispanic,19,400,,12TH,AVE,SE,,,,,White,Male,29,5,Unknown
12/14/2023,E0092346,Warning,32-901,EXC SPEEDING,,,,19,400,,ALAMEDA,ST,,,,,,White,Male,30,5,Unknown
8/23/2023,E0092298,Warning,32-901,EXC SPEEDING,Female,White,Non Hispanic,19,600,,24TH,AVE,NE,,,,,White,Male,29,5,Unknown
9/29/2023,E0092312,Traffic,32-901,EXC SPEEDING,,,,19,600,,ALAMEDA,ST,,,,,,White,Male,29,5,Unknown
8/24/2023,E0092300,Traffic,32-901,EXC SPEEDING,Female,Asian,,19,,,500 E ROBINSON ST,,,,,,,White,Male,29,5,Unknown
8/24/2023,E0092301,Warning,32-410,IMP REGISTRATION,Female,Asian,,19,,,500 E ROBINSON ST,,,,,,,White,Male,29,5,Unknown
12/19/2023,E0092353,Warning,32-410,IMP REGISTRATION,Male,White,Unknown,20,,,12TH,AVE,SE,E,LINDSEY,ST,,White,Male,30,5,Unknown
12/19/2023,E0092352,Warning,32-502,IMP EQUIP/CARS,Male,White,Unknown,20,,,12TH,AVE,SE,E,LINDSEY,ST,,White,Male,30,5,Unknown
8/22/2023,E0092296,Warning,32-420,IMP LANE USE,Female,White,,36,1500,,ALAMEDA,ST,,,,,,White,Male,29,5,Unknown
10/9/2023,P147657,Warning,32-705G,AGAINST TRAFFIC / REVERSE PARK VIOL,Unknown,Unknown,Unknown,43,,,EMERALD,WAY,,,,,,White,Male,62,22,
9/28/2023,P147541,Warning,32-705G,AGAINST TRAFFIC / REVERSE PARK VIOL,Unknown,Unknown,Unknown,43,,,KEITH,ST,,,,,,White,Male,62,22,
9/29/2023,P147561,Warning,32-707I,PUBLIC PROPERTY,Unknown,Unknown,Unknown,43,,,225 N WEBSTER AVE / NORTH EMPLOYEE LOT,,,,,,,White,Male,62,22,
10/5/2023,P147632,Warning,32-705G,AGAINST TRAFFIC / REVERSE PARK VIOL,Unknown,Unknown,Unknown,43,,,MCKINLEY,AVE,,,,,,White,Male,62,22,
9/14/2023,P145848,Warning,32-716,NO VALID TAG,Unknown,Unknown,Unknown,43,,S,CRAWFORD,AVE,,,,,,White,Male,62,22,
9/29/2023,P147554,Warning,32-705L,SIDEWALK,Unknown,Unknown,Unknown,43,,E,BOYD,ST,,,,,,White,Male,62,22,
9/27/2023,P147515,Warning,32-705L,SIDEWALK,Unknown,Unknown,Unknown,43,,,MILLER,AVE,,,,,,White,Male,62,22,
9/29/2023,P147555,Warning,32-705L,SIDEWALK,Unknown,Unknown,Unknown,43,,E,BOYD,ST,,,,,,White,Male,62,22,
10/5/2023,P147636,Warning,32-707A17,SIGN: NO PARKING ANY TIME,Unknown,Unknown,Unknown,43,,,EDDINGTON,ST,,,,,,White,Male,62,22,
10/6/2023,P147641,Warning,32-705L,SIDEWALK,Unknown,Unknown,Unknown,43,,,SHADOWHILL,ST,,,,,,White,Male,62,22,
