AccidentDatetime,CaseNumber,ORI,HouseNumber,StreetPrefix,StreetPreType,StreetName,StreetType,StreetSuffix,XStreetPrefix,XStreetPreType,XStreetName,XStreetType,XStreetSuffix,UnitNumber,UnitType,DriverPedCondition,ChemicalTest,ContributingFactors
10/5/2022,2022-00062076,OK0140200,,W,,ROBINSON,ST,,,,24TH,AVE,NW,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/6/2022,2022-00062214,OK0140200,,,,12TH,AVE,NE,E,,TECUMSEH,RD,,1,D - Driver,Apparently Normal,None Given,Improper Turn Other
10/6/2022,2022-00062214,OK0140200,,,,12TH,AVE,NE,E,,TECUMSEH,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/6/2022,2022-00062293,OK0140200,,W,,BOYD,ST,,,,ASP,AVE,,1,D - Driver,Unknown,None Given,Fail to Yield Other
10/6/2022,2022-00062293,OK0140200,,W,,BOYD,ST,,,,ASP,AVE,,2,D - Driver,Apparently Normal,Not Applicable,No Improper Action by Driver
10/7/2022,2022-00062500,OK0140200,,E,,STATE HWY 9,HWY,,,,84TH,AVE,SE,1,D - Driver,Apparently Normal,None Given,Traffic Condition
10/7/2022,2022-00062500,OK0140200,,E,,STATE HWY 9,HWY,,,,84TH,AVE,SE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/7/2022,2022-00062502,OK0140200,,W,,STATE HWY 9,HWY,,S,,BERRY,RD,,1,D - Driver,Apparently Normal,None Given,Inattention Other
10/7/2022,2022-00062502,OK0140200,,W,,STATE HWY 9,HWY,,S,,BERRY,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/7/2022,2022-00062536,OK0140200,,,,W MAIN ST / I35 SB EXIT RAMP 109,,,,,,,,1,D - Driver,Apparently Normal,None Given,For Traffic Signal
10/7/2022,2022-00062536,OK0140200,,,,W MAIN ST / I35 SB EXIT RAMP 109,,,,,,,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/7/2022,2022-00062602,OK0140200,,E,,STATE HWY 9,HWY,,,,24TH,AVE,SE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/7/2022,2022-00062602,OK0140200,,E,,STATE HWY 9,HWY,,,,24TH,AVE,SE,1,D - Driver,Apparently Normal,None Given,Inattention Other
10/8/2022,2022-00062728,OK0140200,,,,12TH,AVE,NE,,,ALAMEDA,ST,,1,D - Driver,Apparently Normal,None Given,Distraction from Outside the Vehicle
10/8/2022,2022-00062728,OK0140200,,,,12TH,AVE,NE,,,ALAMEDA,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/8/2022,2022-00062792,OK0140200,,,,120TH,AVE,NE,E,,FRANKLIN,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/8/2022,2022-00062792,OK0140200,,,,120TH,AVE,NE,E,,FRANKLIN,RD,,1,D - Driver,Apparently Normal,None Given,From Stop Sign
10/8/2022,2022-00062803,OK0140200,,W,,EUFAULA,ST,,S,,WEBSTER,AVE,,1,D - Driver,Apparently Normal,None Given,Inattention Other
10/8/2022,2022-00062803,OK0140200,,W,,EUFAULA,ST,,S,,WEBSTER,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/9/2022,2022-00062906,OK0140200,,W,,STATE HWY 9,HWY,,,,MCGEE,DR,,1,D - Driver,Apparently Normal,None Given,Rain or Wet Roadway
10/9/2022,2022-00062906,OK0140200,,W,,STATE HWY 9,HWY,,,,MCGEE,DR,,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/9/2022,2022-00062906,OK0140200,,W,,STATE HWY 9,HWY,,,,MCGEE,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/9/2022,2022-00062911,OK0140200,,,,MOUNT WILLIAMS,DR,,,,24TH,AVE,NW,1,D - Driver,Apparently Normal,None Given,From Signal Light
10/9/2022,2022-00062911,OK0140200,,,,MOUNT WILLIAMS,DR,,,,24TH,AVE,NW,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/9/2022,2022-00062957,OK0140200,,,,CLASSEN,BLVD,,E,,BOYD,ST,,1,D - Driver,Apparently Normal,None Given,Inattention Other
10/9/2022,2022-00062957,OK0140200,,,,CLASSEN,BLVD,,E,,BOYD,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/9/2022,2022-00062975,OK0140200,,,,CLASSEN,BLVD,,E,,CONSTITUTION,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/9/2022,2022-00062975,OK0140200,,,,CLASSEN,BLVD,,E,,CONSTITUTION,ST,,1,D - Driver,Unknown,None Given,Changed Lanes Unsafely
10/10/2022,2022-00063033,OK0140200,,W,,MAIN,ST,,,,36TH,AVE,NW,1,D - Driver,Apparently Normal,None Given,Inattention Other
10/10/2022,2022-00063036,OK0140200,,W,,LINDSEY,ST,,,,MCGEE,DR,,1,B - Bicyclist,Apparently Normal,None Given,Inattention Other
10/10/2022,2022-00063036,OK0140200,,W,,LINDSEY,ST,,,,MCGEE,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/10/2022,2022-00063039,OK0140200,,W,,SYMMES,ST,,S,,PICKARD,AVE,,1,D - Driver,Apparently Normal,None Given,Without Sufficient Clearance
10/10/2022,2022-00063039,OK0140200,,W,,SYMMES,ST,,S,,PICKARD,AVE,,2,D - Driver,Not Applicable,None Given,No Improper Action by Driver
10/10/2022,2022-00063085,OK0140200,,,,ALAMEDA,ST,,S,,PORTER,AVE,,1,D - Driver,Apparently Normal,None Given,Distraction from Outside the Vehicle
10/10/2022,2022-00063085,OK0140200,,,,ALAMEDA,ST,,S,,PORTER,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/10/2022,2022-00063145,OK0140200,,E,,INDIAN HILLS,RD,,N,,PORTER,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/10/2022,2022-00063145,OK0140200,,E,,INDIAN HILLS,RD,,N,,PORTER,AVE,,3,C - Parked Car,Not Applicable,Not Applicable,No Improper Action by Driver
10/10/2022,2022-00063145,OK0140200,,E,,INDIAN HILLS,RD,,N,,PORTER,AVE,,1,D - Driver,Apparently Normal,None Given,Inattention Other
10/10/2022,2022-00063164,OK0140200,,,,12TH,AVE,NE,,,ALAMEDA,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/10/2022,2022-00063164,OK0140200,,,,12TH,AVE,NE,,,ALAMEDA,ST,,1,D - Driver,Apparently Normal,None Given,Inattention Other
10/10/2022,2022-00063202,OK0140200,,N,,FLOOD,AVE,,W,,TECUMSEH,RD,,1,D - Driver,Apparently Normal,None Given,Inattention Other
10/10/2022,2022-00063202,OK0140200,,N,,FLOOD,AVE,,W,,TECUMSEH,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/10/2022,2022-00063217,OK0140200,,,,PRIVATE PROPERTY / 601 12TH AVE NE,,,,,,,,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
10/10/2022,2022-00063217,OK0140200,,,,PRIVATE PROPERTY / 601 12TH AVE NE,,,,,,,,2,C - Parked Car,Not Applicable,Not Applicable,No Improper Action by Driver
10/10/2022,2022-00063228,OK0140200,,,,JENKINS,AVE,,E,,LINDSEY,ST,,1,D - Driver,Apparently Normal,None Given,Failed to Stop Other
10/10/2022,2022-00063228,OK0140200,,,,JENKINS,AVE,,E,,LINDSEY,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/11/2022,2022-00063270,OK0140200,,N,,I35 NB,I,,,,I35 NB OFF RAMP 110,RAMP,,1,D - Driver,Apparently Normal,None Given,Inattention Other
10/11/2022,2022-00063337,OK0140200,,,,COLLEGE,AVE,,W,,BROOKS,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/11/2022,2022-00063337,OK0140200,,,,COLLEGE,AVE,,W,,BROOKS,ST,,1,D - Driver,Apparently Normal,None Given,From Stop Sign
10/11/2022,2022-00063451,OK0140200,,N,,INTERSTATE,DR,,W,,ROBINSON,ST,,1,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
10/11/2022,2022-00063451,OK0140200,,N,,INTERSTATE,DR,,W,,ROBINSON,ST,,2,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
10/11/2022,2022-00063457,OK0140200,,E,,STATE HWY 9,HWY,,,,12TH,AVE,SE,1,D - Driver,Apparently Normal,None Given,Brakes
10/11/2022,2022-00063457,OK0140200,,E,,STATE HWY 9,HWY,,,,12TH,AVE,SE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/12/2022,2022-00063504,OK0140200,,W,,STATE HWY 9,HWY,,,,CHAUTAUQUA,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/12/2022,2022-00063504,OK0140200,,W,,STATE HWY 9,HWY,,,,CHAUTAUQUA,AVE,,1,D - Driver,Apparently Normal,None Given,Inattention Other
10/12/2022,2022-00063527,OK0140200,,S,,CRAWFORD,AVE,,,,ALAMEDA,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/12/2022,2022-00063527,OK0140200,,S,,CRAWFORD,AVE,,,,ALAMEDA,ST,,1,D - Driver,Apparently Normal,None Given,From Stop Sign
10/12/2022,2022-00063586,OK0140200,,,,12TH,AVE,SE,E,,LINDSEY,ST,,1,D - Driver,Apparently Normal,None Given,Traffic Condition
10/12/2022,2022-00063586,OK0140200,,,,12TH,AVE,SE,E,,LINDSEY,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/12/2022,2022-00063636,OK0140200,,W,,DAWS,ST,,N,,UNIVERSITY,BLVD,,1,D - Driver,Apparently Normal,None Given,For Stop Sign
10/12/2022,2022-00063636,OK0140200,,W,,DAWS,ST,,N,,UNIVERSITY,BLVD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/12/2022,2022-00063654,OK0140200,,,,12TH,AVE,SE,E,,BOYD,ST,,2,D - Driver,Apparently Normal,Not Applicable,No Improper Action by Driver
10/12/2022,2022-00063654,OK0140200,,,,12TH,AVE,SE,E,,BOYD,ST,,1,D - Driver,Apparently Normal,Not Applicable,Human Element
10/12/2022,2022-00063671,OK0140200,,,,72ND,AVE,SE,E,,CEDAR LANE,RD,,1,D - Driver,Unknown,None Given,Unsafe Speed Other
10/12/2022,2022-00063691,OK0140200,,,,I35 SB OFF RAMP 108B WEST SPUR RAMP,RAMP,,W,,LINDSEY,ST,,1,D - Driver,Apparently Normal,None Given,Distraction from Outside the Vehicle
10/12/2022,2022-00063691,OK0140200,,,,I35 SB OFF RAMP 108B WEST SPUR RAMP,RAMP,,W,,LINDSEY,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/13/2022,2022-00063733,OK0140200,,W,,TECUMSEH,RD,,N,,FLOOD,AVE,,1,D - Driver,Apparently Normal,None Given,Traffic Condition
10/13/2022,2022-00063733,OK0140200,,W,,TECUMSEH,RD,,N,,FLOOD,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/13/2022,2022-00063784,OK0140200,911,W,,MAIN,ST,,,,,,,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/13/2022,2022-00063784,OK0140200,911,W,,MAIN,ST,,,,,,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/13/2022,2022-00063784,OK0140200,911,W,,MAIN,ST,,,,,,,1,D - Driver,Apparently Normal,None Given,Other Distraction Inside
10/13/2022,2022-00063787,OK0140200,,N,,FLOOD,AVE,,,,ATCHISON,DR,,1,D - Driver,Apparently Normal,None Given,Other Distraction Inside
10/13/2022,2022-00063787,OK0140200,,N,,FLOOD,AVE,,,,ATCHISON,DR,,2,D - Driver,Not Applicable,Not Applicable,No Improper Action by Driver
10/13/2022,2022-00063805,OK0140200,,,,PRIVATE PROPERTY / 3601 N. FLOOD AVE,,,,,,,,1,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
10/13/2022,2022-00063805,OK0140200,,,,PRIVATE PROPERTY / 3601 N. FLOOD AVE,,,,,,,,2,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
10/13/2022,2022-00063830,OK0140200,,,,DEWEY,AVE,,,,COLUMBUS,ST,,1,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
10/13/2022,2022-00063830,OK0140200,,,,DEWEY,AVE,,,,COLUMBUS,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/13/2022,2022-00063894,OK0140200,,,,36TH,AVE,NW,W,,TECUMSEH,RD,,1,D - Driver,Drinking - Ability Impaired,Blood,Alcohol DUI/DWI
10/13/2022,2022-00063894,OK0140200,,,,36TH,AVE,NW,W,,TECUMSEH,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/13/2022,2022-00063921,OK0140200,,,,12TH,AVE,SE,,,COMMERCE,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/13/2022,2022-00063921,OK0140200,,,,12TH,AVE,SE,,,COMMERCE,DR,,1,D - Driver,Apparently Normal,None Given,Other Distraction Inside
10/14/2022,2022-00063966,OK0140200,,E,,LINDSEY,ST,,,,24TH,AVE,SE,1,D - Driver,Drinking - Ability Impaired,Blood,Alcohol DUI/DWI
10/14/2022,2022-00064017,OK0140200,,,,24TH,AVE,NW,W,,ROBINSON,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/14/2022,2022-00064017,OK0140200,,,,24TH,AVE,NW,W,,ROBINSON,ST,,1,D - Driver,Apparently Normal,None Given,Changed Lanes Unsafely
10/14/2022,2022-00064056,OK0140200,,E,,BOYD,ST,,,,MONNETT,AVE,,1,D - Driver,Apparently Normal,None Given,From Stop Sign
10/14/2022,2022-00064056,OK0140200,,E,,BOYD,ST,,,,MONNETT,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/14/2022,2022-00064075,OK0140200,,S,,LAHOMA,AVE,,W,,BOYD,ST,,1,D - Driver,Apparently Normal,None Given,To Vehicle on Right
10/14/2022,2022-00064075,OK0140200,,S,,LAHOMA,AVE,,W,,BOYD,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/14/2022,2022-00064075,OK0140200,,S,,LAHOMA,AVE,,W,,BOYD,ST,,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/14/2022,2022-00064092,OK0140200,,,,120TH,AVE,NE,E,,FRANKLIN,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/14/2022,2022-00064092,OK0140200,,,,120TH,AVE,NE,E,,FRANKLIN,RD,,1,D - Driver,Apparently Normal,None Given,From Stop Sign
10/14/2022,2022-00064101,OK0140200,,N,,FLOOD,AVE,,W,,ROBINSON,ST,,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
10/14/2022,2022-00064101,OK0140200,,N,,FLOOD,AVE,,W,,ROBINSON,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/14/2022,2022-00064114,OK0140200,,,,24TH AVE NW / LEGACY PARK DR,,,,,,,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/14/2022,2022-00064114,OK0140200,,,,24TH AVE NW / LEGACY PARK DR,,,,,,,,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/14/2022,2022-00064114,OK0140200,,,,24TH AVE NW / LEGACY PARK DR,,,,,,,,4,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/14/2022,2022-00064114,OK0140200,,,,24TH AVE NW / LEGACY PARK DR,,,,,,,,1,D - Driver,Apparently Normal,None Given,Inattention Other
10/15/2022,2022-00064180,OK0140200,2424,W,,MAIN,ST,,,,,,,2,C - Parked Car,Not Applicable,Not Applicable,No Improper Action by Driver
10/15/2022,2022-00064180,OK0140200,2424,W,,MAIN,ST,,,,,,,1,D - Driver,Unknown,None Given,Improper Backing
10/15/2022,2022-00064252,OK0140200,,,,ETOWAH,RD,,,,120TH,AVE,SE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/15/2022,2022-00064252,OK0140200,,,,ETOWAH,RD,,,,120TH,AVE,SE,1,D - Driver,Ill (sick),None Given,From Stop Sign
10/15/2022,2022-00064323,OK0140200,,N,,PORTER,AVE,,,,TECUMSEH RIDGE,RD,,1,D - Driver,Apparently Normal,None Given,Traffic Condition
10/15/2022,2022-00064323,OK0140200,,N,,PORTER,AVE,,,,TECUMSEH RIDGE,RD,,2,D - Driver,Apparently Normal,None Given,Traffic Condition
10/15/2022,2022-00064323,OK0140200,,N,,PORTER,AVE,,,,TECUMSEH RIDGE,RD,,4,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/15/2022,2022-00064323,OK0140200,,N,,PORTER,AVE,,,,TECUMSEH RIDGE,RD,,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/16/2022,2022-00064328,OK0140200,,W,,APACHE,ST,,S,,SANTA FE,AVE,,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
10/16/2022,2022-00064328,OK0140200,,W,,APACHE,ST,,S,,SANTA FE,AVE,,2,D - Driver,Apparently Normal,None Given,Improper Act Other Unkn
10/15/2022,2022-00064356,OK0140200,,E,,STATE HWY 9,HWY,,,,12TH,AVE,SE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/15/2022,2022-00064356,OK0140200,,E,,STATE HWY 9,HWY,,,,12TH,AVE,SE,1,D - Driver,Apparently Normal,None Given,Other Distraction Inside
10/15/2022,2022-00064373,OK0140200,,,,CLASSEN,BLVD,,,,SH9 EB OFF RAMP,RAMP,,1,D - Driver,Apparently Normal,None Given,From Signal Light
10/15/2022,2022-00064373,OK0140200,,,,CLASSEN,BLVD,,,,SH9 EB OFF RAMP,RAMP,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/15/2022,2022-00064427,OK0140200,,,,JOHN SAXON,BLVD,,E,,STATE HWY 9,HWY,,1,D - Driver,Unknown,None Given,Improper Act Other Unkn
10/15/2022,2022-00064427,OK0140200,,,,JOHN SAXON,BLVD,,E,,STATE HWY 9,HWY,,2,D - Driver,Apparently Normal,Not Applicable,No Improper Action by Driver
10/16/2022,2022-00064504,OK0140200,,S,,WEBSTER,AVE,,W,,EUFAULA,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/16/2022,2022-00064504,OK0140200,,S,,WEBSTER,AVE,,W,,EUFAULA,ST,,1,D - Driver,Apparently Normal,None Given,From Stop Sign
10/16/2022,2022-00064505,OK0140200,,,,CLASSEN,BLVD,,E,,IMHOFF,RD,,1,D - Driver,Sleepy,None Given,For Traffic Signal
10/16/2022,2022-00064505,OK0140200,,,,CLASSEN,BLVD,,E,,IMHOFF,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/16/2022,2022-00064547,OK0140200,,W,,STATE HWY 9,HWY,,,,CHAUTAUQUA,AVE,,2,D - Driver,Apparently Normal,None Given,From Signal Light
10/16/2022,2022-00064547,OK0140200,,W,,STATE HWY 9,HWY,,,,CHAUTAUQUA,AVE,,1,D - Driver,Apparently Normal,None Given,Other Distraction Inside
10/15/2022,2022-00064581,OK0140200,,E,,ROBINSON,ST,,N,,CRAWFORD,AVE,,1,D - Driver,Apparently Normal,None Given,Traffic Condition
10/15/2022,2022-00064581,OK0140200,,E,,ROBINSON,ST,,N,,CRAWFORD,AVE,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/16/2022,2022-00064608,OK0140200,,,,CLASSEN,BLVD,,E,,CEDAR LANE,RD,,1,D - Driver,Apparently Normal,None Given,Traffic Condition
10/16/2022,2022-00064608,OK0140200,,,,CLASSEN,BLVD,,E,,CEDAR LANE,RD,,2,D - Driver,Apparently Normal,None Given,Incident Report
10/17/2022,2022-00064657,OK0140200,,,,12TH,AVE,NE,E,,ROBINSON,ST,,1,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/17/2022,2022-00064657,OK0140200,,,,12TH,AVE,NE,E,,ROBINSON,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/17/2022,2022-00064694,OK0140200,,E,,LINDSEY,ST,,,,CLASSEN,BLVD,,1,D - Driver,Apparently Normal,None Given,To Pedestrian
10/17/2022,2022-00064694,OK0140200,,E,,LINDSEY,ST,,,,CLASSEN,BLVD,,2,B - Bicyclist,Apparently Normal,None Given,Improper Bicyclist Action
10/17/2022,2022-00064702,OK0140200,,E,,STATE HWY 9,HWY,,,,12TH,AVE,SE,1,D - Driver,Apparently Normal,None Given,Inattention Other
10/17/2022,2022-00064702,OK0140200,,E,,STATE HWY 9,HWY,,,,12TH,AVE,SE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/17/2022,2022-00064705,OK0140200,,,,ED NOBLE,PKWY,,,,NORMAN CENTER,CT,,1,D - Driver,Apparently Normal,None Given,Fail to Yield Other
10/17/2022,2022-00064705,OK0140200,,,,ED NOBLE,PKWY,,,,NORMAN CENTER,CT,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/17/2022,2022-00064712,OK0140200,,E,,STATE HWY 9,HWY,,,,12TH,AVE,SE,1,D - Driver,Apparently Normal,None Given,Distraction from Outside the Vehicle
10/17/2022,2022-00064712,OK0140200,,E,,STATE HWY 9,HWY,,,,12TH,AVE,SE,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/17/2022,2022-00064712,OK0140200,,E,,STATE HWY 9,HWY,,,,12TH,AVE,SE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/17/2022,2022-00064749,OK0140200,,,,12TH,AVE,NE,,,GRIFFIN,DR,,1,D - Driver,Apparently Normal,None Given,Other Distraction Inside
10/17/2022,2022-00064749,OK0140200,,,,12TH,AVE,NE,,,GRIFFIN,DR,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/17/2022,2022-00064779,OK0140200,,,,TETON,LN,,,,TETON,CT,,2,B - Bicyclist,Apparently Normal,None Given,Fail to Yield Other
10/17/2022,2022-00064779,OK0140200,,,,TETON,LN,,,,TETON,CT,,1,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/17/2022,2022-00064789,OK0140200,,,,PRIVATE PROPERTY / 800 W ROBINSON ST,,,,,,,,1,D - Driver,Unknown,None Given,Improper Backing
10/17/2022,2022-00064789,OK0140200,,,,PRIVATE PROPERTY / 800 W ROBINSON ST,,,,,,,,2,C - Parked Car,Not Applicable,None Given,No Improper Action by Driver
10/17/2022,2022-00064798,OK0140200,,,,COMMERCE,DR,,,,12TH,AVE,SE,1,D - Driver,Apparently Normal,None Given,Inattention Other
10/17/2022,2022-00064798,OK0140200,,,,COMMERCE,DR,,,,12TH,AVE,SE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/17/2022,2022-00064836,OK0140200,,,,WILLOW BRANCH,RD,,W,,MAIN,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/17/2022,2022-00064836,OK0140200,,,,WILLOW BRANCH,RD,,W,,MAIN,ST,,1,D - Driver,Apparently Normal,None Given,From Stop Sign
10/17/2022,2022-00064858,OK0140200,,,,PRIVATE PROPERTY / 2555 HEMPHILL DR,,,,,,,,1,D - Driver,Unknown,None Given,Improper Backing
10/17/2022,2022-00064858,OK0140200,,,,PRIVATE PROPERTY / 2555 HEMPHILL DR,,,,,,,,2,C - Parked Car,Not Applicable,None Given,No Improper Action by Driver
10/18/2022,2022-00064910,OK0140200,,,,THEDFORD,DR,,W,,TECUMSEH,RD,,1,D - Driver,Apparently Normal,None Given,Improper Parking Other
10/18/2022,2022-00064973,OK0140200,,,,CLASSEN,BLVD,,,,LOIS,ST,,1,D - Driver,Apparently Normal,None Given,Other Distraction Inside
10/18/2022,2022-00064973,OK0140200,,,,CLASSEN,BLVD,,,,LOIS,ST,,4,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/18/2022,2022-00064973,OK0140200,,,,CLASSEN,BLVD,,,,LOIS,ST,,3,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/18/2022,2022-00064973,OK0140200,,,,CLASSEN,BLVD,,,,LOIS,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/18/2022,2022-00064994,OK0140200,,,,12TH,AVE,SE,,,ALAMEDA,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/18/2022,2022-00064994,OK0140200,,,,12TH,AVE,SE,,,ALAMEDA,ST,,1,D - Driver,Apparently Normal,None Given,Private Drive
10/18/2022,2022-00065056,OK0140200,,,,ALAMEDA,ST,,,,12TH,AVE,NE,1,D - Driver,Apparently Normal,None Given,Inattention Other
10/18/2022,2022-00065056,OK0140200,,,,ALAMEDA,ST,,,,12TH,AVE,NE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/18/2022,2022-00065059,OK0140200,,,,JENKINS,AVE,,W,,IMHOFF,RD,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/18/2022,2022-00065059,OK0140200,,,,JENKINS,AVE,,W,,IMHOFF,RD,,1,D - Driver,Apparently Normal,None Given,Left
10/18/2022,2022-00065076,OK0140200,,E,,STATE HWY 9,HWY,,,,JENKINS,AVE,,2,D - Driver,Apparently Normal,None Given,Human Element
10/18/2022,2022-00065076,OK0140200,,E,,STATE HWY 9,HWY,,,,JENKINS,AVE,,1,D - Driver,Apparently Normal,None Given,Human Element
10/18/2022,2022-00065076,OK0140200,,E,,STATE HWY 9,HWY,,,,JENKINS,AVE,,3,D - Driver,Apparently Normal,None Given,Human Element
10/18/2022,2022-00065076,OK0140200,,E,,STATE HWY 9,HWY,,,,JENKINS,AVE,,4,D - Driver,Not Applicable,None Given,No Improper Action by Driver
10/19/2022,2022-00065155,OK0140200,,,,36TH,AVE,NW,W,,ROBINSON,ST,,1,D - Driver,Unknown,None Given,Left
10/19/2022,2022-00065155,OK0140200,,,,36TH,AVE,NW,W,,ROBINSON,ST,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/19/2022,2022-00065193,OK0140200,,W,,MAIN,ST,,,,26TH,AVE,SW,1,D - Driver,Apparently Normal,None Given,Distraction from Outside the Vehicle
10/19/2022,2022-00065193,OK0140200,,W,,MAIN,ST,,,,26TH,AVE,SW,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/19/2022,2022-00065218,OK0140200,,E,,TECUMSEH,RD,,,,12TH,AVE,NE,1,D - Driver,Apparently Normal,None Given,Inattention Other
10/19/2022,2022-00065218,OK0140200,,E,,TECUMSEH,RD,,,,12TH,AVE,NE,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/19/2022,2022-00065221,OK0140200,,W,,BOYD,ST,,,,JENKINS,AVE,,1,D - Driver,Dizzy/Faint,None Given,Incident Report
10/19/2022,2022-00065221,OK0140200,,W,,BOYD,ST,,,,JENKINS,AVE,,2,D - Driver,Apparently Normal,None Given,Incident Report
10/19/2022,2022-00065221,OK0140200,,W,,BOYD,ST,,,,JENKINS,AVE,,3,D - Driver,Apparently Normal,None Given,Incident Report
10/19/2022,2022-00065291,OK0140200,,,,WILCOX,DR,,,,24TH,AVE,SW,1,D - Driver,Apparently Normal,None Given,From Stop Sign
10/19/2022,2022-00065291,OK0140200,,,,WILCOX,DR,,,,24TH,AVE,SW,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
10/19/2022,2022-00065297,OK0140200,,,,48TH,AVE,SE,E,,STATE HWY 9,HWY,,1,D - Driver,Unknown,None Given,From Stop Sign
10/19/2022,2022-00065297,OK0140200,,,,48TH,AVE,SE,E,,STATE HWY 9,HWY,,2,D - Driver,Apparently Normal,None Given,No Improper Action by Driver
